Customer_ID,Customer_Name,Gender,Age,Nationality,Booking_ID,Booking_Date,Duration_of_Stay,Room_Type,Room_Rate,Additional_Room_Cost,Loyalty_Status,Booking_Channel,Economic_Index,Travel_Purpose,Group_Size,Competitor_ID,Competitor_Room_Rate,Competitor_Occupancy_Rate,Competitor_Promotions,Competitor_Name,Competitor_Rating,Competitor_Pricing_Strategy,Channel_Type,Local_Events,Cancellation
1093,Jose Todd,Male,45,Tanzania,1093,12/28/2014,14,Deluxe,1770.356005,767.882859,Yes,Event,1,Leisure,4,2,2732.66604,5.312,Seasonal Discount,Luxury Stay,2,Competitive,Agent,Concert,No
1094,George Norman,Female,41,Uganda,1094,12/29/2014,5,Suite,1124.792794,1149.120377,Yes,Event,5,Event,1,2,2599.831787,7.307,None,Bahamas Luxury,1,Competitive,Online,None,No
1095,Maxwell Brown,Female,53,Nigeria,1095,12/30/2014,10,Deluxe,1344.579274,991.9076601,No,Phone,5,Leisure,2,1,1916.174682,8.962,Seasonal Discount,Bahamas Luxury,2,Premium,Third-party,Sports Event,No
1096,Jason Griffith,Male,65,Tanzania,1096,12/31/2014,5,Suite,1451.852762,1210.205848,Yes,Online Travel Agency,3,Leisure,2,3,1354.637228,6.755,Event Special,Blue Roof Hotel,3,Competitive,Agent,Festival,No
1097,Douglas Gomez,Female,19,Nigeria,1097,1/1/2015,7,Deluxe,500,726.2978505,No,Direct,1,Business,2,3,4087.025917,5.978,None,Bahamas Luxury,5,Competitive,Third-party,None,No
1098,Travis Butler,Male,25,Zimbabwe,1098,1/2/2015,2,Deluxe,1149.389946,720.8562632,No,Event,2,Leisure,2,1,2083.59847,9.475,Event Special,Bahamas Luxury,4,Budget,Online,Sports Event,Yes
1099,Katherine Nguyen,Male,29,Morocco,1099,1/3/2015,7,Double,775.0442417,994.2824326,Yes,Phone,3,Business,1,3,2919.097288,5.178,Seasonal Discount,Luxury Stay,1,Competitive,Direct,Sports Event,Yes
1100,Rick Scott,Male,57,Morocco,1100,1/4/2015,2,Suite,500,671.0307147,No,Direct,1,Leisure,2,4,1588.949965,6.098,Event Special,Blue Roof Hotel,3,Budget,Online,Festival,No
1101,Anthony Robinson,Male,28,Kenya,1101,1/5/2015,3,Double,740.2025209,1017.259165,Yes,Walk-In,3,Event,1,2,1813.179214,5.076,Loyalty Offer,Oxford Road,1,Premium,Third-party,Conference,Yes
1102,Tammie Johnson,Female,26,Zimbabwe,1102,1/6/2015,10,Deluxe,769.3409986,701.6541347,No,Walk-In,4,Business,1,4,2590.239042,8.43,Seasonal Discount,Oxford Road,2,Budget,Third-party,Sports Event,No
1103,Krystal Martin,Male,32,South Africa,1103,1/7/2015,5,Single,1649.093563,1229.602104,No,Online Travel Agency,1,Leisure,1,2,2238.365296,9.798,Seasonal Discount,Blue Roof Hotel,5,Budget,Direct,Conference,No
1104,Krystal Donovan,Female,47,Algeria,1104,1/8/2015,3,Double,1407.196137,1067.623554,No,Direct,3,Leisure,1,4,2194.788934,9.928,Loyalty Offer,Oxford Road,2,Premium,Online,None,No
1105,John Jefferson,Male,49,Zimbabwe,1105,1/9/2015,14,Single,1579.527186,1429.095827,Yes,Phone,4,Event,1,1,2880.388863,7.745,Loyalty Offer,Oxford Road,1,Premium,Third-party,None,No
1106,Heather Neal,Male,44,Tanzania,1106,1/10/2015,4,Deluxe,1660.873583,593.7113028,No,Direct,5,Leisure,1,1,3422.138653,9.149,Loyalty Offer,Blue Roof Hotel,1,Competitive,Direct,Concert,No
1107,Matthew Roberts,Male,69,Morocco,1107,1/11/2015,4,Double,1605.171946,908.640227,Yes,Phone,3,Leisure,2,4,894.7151906,9.14,None,Blue Roof Hotel,5,Budget,Direct,Festival,Yes
1108,Frank Hart,Male,59,Nigeria,1108,1/12/2015,7,Double,1438.97239,760.4601505,Yes,Direct,3,Event,1,2,1103.194134,6.036,Loyalty Offer,Luxury Stay,3,Competitive,Agent,Conference,Yes
1109,Larry Austin,Female,34,Egypt,1109,1/13/2015,1,Double,909.4823306,814.5543023,No,Walk-In,3,Event,2,4,2166.251592,7.592,Event Special,Luxury Stay,5,Premium,Online,Concert,No
1110,Phillip Mayer,Male,59,Egypt,1110,1/14/2015,14,Double,1378.034975,1226.531502,No,Event,3,Business,2,4,1727.540838,6.423,None,Bahamas Luxury,1,Competitive,Agent,Sports Event,No
1111,Duane Robinson,Male,63,Nigeria,1111,1/15/2015,2,Single,849.6744111,935.6934982,Yes,Phone,3,Leisure,2,1,4097.647047,8.868,Loyalty Offer,Bahamas Luxury,1,Premium,Online,Concert,No
1112,David Salinas,Male,49,Egypt,1112,1/16/2015,3,Single,1330.731516,496.2067674,No,Phone,5,Other,1,2,4090.141934,8.856,None,Blue Roof Hotel,4,Budget,Agent,Conference,No
1113,Jonathan Simmons,Male,44,Kenya,1113,1/17/2015,5,Suite,2031.085991,710.7400051,Yes,Event,3,Business,3,4,4458.942357,6.393,Seasonal Discount,Oxford Road,5,Competitive,Direct,Concert,No
1114,Zachary Cox,Female,55,Nigeria,1114,1/18/2015,1,Deluxe,997.3567994,469.8489749,Yes,Walk-In,3,Event,1,2,2143.18785,9.342,Loyalty Offer,Oxford Road,4,Budget,Online,Festival,No
1115,Steven Sharp,Male,23,Egypt,1115,1/19/2015,4,Suite,1324.110168,300,Yes,Walk-In,2,Other,4,3,3841.481009,6.946,Seasonal Discount,Luxury Stay,1,Premium,Online,Sports Event,No
1116,Patricia Mathis,Male,31,South Africa,1116,1/20/2015,10,Suite,500,300,Yes,Walk-In,5,Business,3,1,3218.244075,5.695,Loyalty Offer,Blue Roof Hotel,4,Competitive,Direct,Conference,No
1117,Tammy Park,Male,27,Morocco,1117,1/21/2015,5,Double,1146.422807,300,No,Phone,1,Other,2,1,2304.584457,9.607,None,Oxford Road,1,Competitive,Direct,Conference,No
1118,David Morris,Male,39,Nigeria,1118,1/22/2015,1,Single,1326.29358,1419.395667,No,Direct,5,Event,2,3,874.240131,6.26,None,Blue Roof Hotel,3,Budget,Online,Sports Event,No
1119,Cynthia Robinson,Female,20,Uganda,1119,1/23/2015,14,Deluxe,887.6342208,808.9137819,No,Phone,4,Other,1,4,2010.642596,9.191,None,Blue Roof Hotel,2,Budget,Agent,None,No
1120,Christopher Howard,Male,65,Algeria,1120,1/24/2015,1,Suite,500,579.131055,No,Phone,2,Other,2,4,2335.688547,8.687,Seasonal Discount,Bahamas Luxury,3,Premium,Third-party,None,No
1121,Lisa Wilson,Female,50,Morocco,1121,1/25/2015,4,Single,1312.763433,571.8031688,Yes,Phone,2,Other,3,3,1032.679108,8.902,Event Special,Bahamas Luxury,2,Budget,Third-party,Conference,No
1122,Tonya Warren,Male,22,Algeria,1122,1/26/2015,10,Suite,1755.752969,1202.313151,No,Phone,2,Event,1,4,1222.315404,8.488,Loyalty Offer,Bahamas Luxury,3,Competitive,Third-party,Festival,No
1123,David Miller,Male,58,Zimbabwe,1123,1/27/2015,10,Single,1080.59119,903.7255973,No,Online Travel Agency,2,Event,5,3,1365.700372,9.292,Seasonal Discount,Luxury Stay,1,Premium,Online,Festival,No
1124,David Henderson,Male,24,Nigeria,1124,1/28/2015,7,Suite,1972.908425,1046.646076,No,Phone,5,Leisure,1,2,805.8144241,5.908,None,Luxury Stay,4,Competitive,Direct,Concert,No
1125,Alexander Curry,Male,19,Ghana,1125,1/29/2015,5,Double,790.961004,763.7288229,No,Walk-In,2,Other,1,4,2135.718045,9.93,Event Special,Blue Roof Hotel,1,Budget,Third-party,Festival,No
1126,David Vargas,Male,57,Zimbabwe,1126,1/30/2015,5,Deluxe,1066.532869,557.4007231,No,Direct,5,Event,2,3,2844.003886,8.078,Seasonal Discount,Blue Roof Hotel,4,Budget,Online,Concert,Yes
1127,Sarah Collins,Male,70,Zimbabwe,1127,1/31/2015,1,Double,1007.138579,1308.590001,No,Online Travel Agency,2,Event,4,4,3077.984847,7.778,Loyalty Offer,Bahamas Luxury,3,Budget,Agent,Festival,No
1128,Melissa Frost,Male,60,Morocco,1128,2/1/2015,7,Single,500,1197.716083,No,Walk-In,4,Leisure,1,4,1829.556852,9.713,Loyalty Offer,Blue Roof Hotel,4,Competitive,Agent,None,Yes
1129,Bryan Gordon,Male,30,Nigeria,1129,2/2/2015,7,Single,1500.41148,1050.376782,No,Online Travel Agency,1,Event,4,1,3801.870001,9.714,Seasonal Discount,Luxury Stay,2,Competitive,Agent,Conference,No
1130,Johnny Barrera,Male,63,Morocco,1130,2/3/2015,2,Suite,1582.56484,1172.947076,No,Walk-In,1,Event,3,2,3665.197284,9.821,None,Blue Roof Hotel,4,Premium,Third-party,Festival,No
1131,Robert Baldwin,Male,40,Nigeria,1131,2/4/2015,2,Deluxe,1392.271486,1125.4123,No,Walk-In,5,Event,4,2,3367.044238,9.542,Loyalty Offer,Luxury Stay,4,Budget,Third-party,Concert,No
1132,Sheila Jones,Male,58,Nigeria,1132,2/5/2015,2,Single,1974.705841,945.9153477,No,Phone,3,Leisure,1,1,3241.888581,7.771,Seasonal Discount,Oxford Road,2,Budget,Agent,Festival,No
1133,Randall Oconnor,Male,30,Zimbabwe,1133,2/6/2015,14,Suite,1262.450279,300,No,Walk-In,3,Business,2,2,1877.631501,9.97,Event Special,Luxury Stay,1,Budget,Online,Sports Event,No
1134,Brian Pineda,Female,34,Kenya,1134,2/7/2015,1,Double,1179.825571,635.7278509,No,Event,3,Leisure,1,3,1256.464491,5.356,Event Special,Blue Roof Hotel,4,Budget,Third-party,Sports Event,No
1135,Pam Martinez,Male,21,Ghana,1135,2/8/2015,2,Suite,1177.968493,1013.663015,Yes,Online Travel Agency,2,Business,2,3,1394.474898,5.174,Seasonal Discount,Bahamas Luxury,4,Competitive,Third-party,Conference,No
1136,Darius Malone,Male,40,South Africa,1136,2/9/2015,4,Single,1552.312379,794.9616814,Yes,Phone,5,Leisure,2,3,999.4025951,8.809,Loyalty Offer,Blue Roof Hotel,5,Premium,Online,Conference,Yes
1137,Matthew Burch,Male,42,Zimbabwe,1137,2/10/2015,1,Double,987.509852,580.6483282,No,Direct,2,Business,1,4,1899.073796,9.028,None,Luxury Stay,1,Premium,Third-party,Festival,No
1138,Timothy Kemp,Female,23,Ghana,1138,2/11/2015,7,Double,940.1498245,516.3748178,Yes,Walk-In,1,Leisure,4,2,929.8386685,6.835,None,Blue Roof Hotel,3,Competitive,Third-party,Sports Event,Yes
1139,Greg Benson,Female,38,Kenya,1139,2/12/2015,2,Deluxe,1106.089267,942.8472395,No,Walk-In,1,Event,1,3,2765.723955,5.338,Loyalty Offer,Bahamas Luxury,1,Competitive,Direct,Festival,Yes
1140,Patricia Smith,Male,28,Tanzania,1140,2/13/2015,10,Deluxe,500,1108.778819,No,Phone,1,Business,1,3,2468.926846,8.171,Seasonal Discount,Bahamas Luxury,1,Competitive,Agent,None,No
1141,Brittany Williams,Male,58,Nigeria,1141,2/14/2015,3,Suite,1780.010764,963.6101409,Yes,Event,1,Event,1,3,1157.817374,5.704,Seasonal Discount,Blue Roof Hotel,5,Premium,Online,None,Yes
1142,Michael Castillo,Female,43,Egypt,1142,2/15/2015,5,Deluxe,1252.341966,687.3894814,Yes,Online Travel Agency,1,Leisure,2,2,1051.320136,7.559,Seasonal Discount,Bahamas Luxury,2,Budget,Third-party,None,Yes
1143,Michael Jones,Male,44,South Africa,1143,2/16/2015,14,Double,938.3108902,876.0048068,No,Walk-In,4,Other,1,4,3772.297317,8.887,Loyalty Offer,Blue Roof Hotel,2,Budget,Online,Conference,No
1144,Joseph Green,Male,43,Ghana,1144,2/17/2015,1,Double,1269.948595,1027.670149,No,Event,3,Event,2,1,2109.724854,7.844,Loyalty Offer,Luxury Stay,1,Budget,Agent,Festival,Yes
1145,Holly Cortez,Female,48,Nigeria,1145,2/18/2015,14,Suite,889.13868,810.1509545,Yes,Direct,1,Business,2,2,4087.692866,7.644,Event Special,Luxury Stay,1,Competitive,Direct,Sports Event,No
1146,Maria Kirby,Female,43,Egypt,1146,2/19/2015,10,Single,500,895.4596212,No,Phone,1,Business,2,2,884.5229584,8.172,Seasonal Discount,Bahamas Luxury,3,Budget,Agent,Sports Event,No
1147,Zachary Taylor,Male,23,South Africa,1147,2/20/2015,5,Single,1566.359114,670.2192327,Yes,Direct,4,Business,3,3,2066.429588,5.398,Event Special,Oxford Road,5,Competitive,Direct,Conference,No
1148,Mr. Mike Pierce,Female,45,Egypt,1148,2/21/2015,5,Double,1481.481559,1036.206361,Yes,Event,5,Event,1,4,2322.753842,6.778,Event Special,Blue Roof Hotel,3,Competitive,Agent,Sports Event,Yes
1149,Dawn Jones,Female,18,Kenya,1149,2/22/2015,14,Double,900.1109952,758.4678254,Yes,Walk-In,4,Event,2,4,4222.285107,9.221,Event Special,Bahamas Luxury,5,Competitive,Direct,Sports Event,No
1150,Richard Strickland,Male,51,Ghana,1150,2/23/2015,2,Double,732.8105117,936.1977548,Yes,Direct,5,Business,2,2,937.7814615,8.873,Event Special,Bahamas Luxury,2,Competitive,Direct,Festival,No
1151,Ryan Hayes,Male,20,Nigeria,1151,2/24/2015,3,Suite,1399.934411,1193.381706,No,Walk-In,3,Business,1,2,1420.089119,9.418,Loyalty Offer,Blue Roof Hotel,1,Budget,Third-party,Concert,No
1152,Raymond Owens,Male,27,Ghana,1152,2/25/2015,2,Double,1054.817479,1004.124025,No,Direct,2,Other,2,4,3072.258037,8.78,Seasonal Discount,Bahamas Luxury,2,Premium,Third-party,Festival,Yes
1153,Aaron Sanders,Male,32,South Africa,1153,2/26/2015,7,Single,1621.83996,786.1872666,Yes,Walk-In,1,Leisure,2,4,2162.797789,7.351,Event Special,Oxford Road,3,Competitive,Direct,Sports Event,No
1154,Jacob Martin,Male,57,South Africa,1154,2/27/2015,3,Double,852.7391984,598.2626984,Yes,Direct,5,Other,2,1,1087.750882,6.622,Event Special,Oxford Road,5,Premium,Online,None,No
1155,Glenda Scott,Male,41,Tanzania,1155,2/28/2015,3,Suite,1600.316068,842.4554032,No,Walk-In,4,Leisure,2,2,3765.303518,7.669,Loyalty Offer,Blue Roof Hotel,4,Budget,Agent,Concert,No
1156,Mary Porter,Male,61,Zimbabwe,1156,3/1/2015,14,Single,1324.677412,1247.155437,No,Phone,1,Other,2,1,1801.048929,6.984,Event Special,Oxford Road,5,Competitive,Direct,Festival,No
1157,Monique Clements,Male,70,Kenya,1157,3/2/2015,7,Single,1232.237474,429.1136522,Yes,Walk-In,4,Other,1,4,3317.480588,9.787,Event Special,Oxford Road,2,Competitive,Third-party,Conference,No
1158,Jordan Copeland,Male,23,Algeria,1158,3/3/2015,5,Deluxe,634.2320469,706.8591548,No,Direct,3,Event,3,1,2708.467599,9.827,Seasonal Discount,Bahamas Luxury,2,Competitive,Direct,Conference,No
1159,Mrs. Maria Vance MD,Male,52,Nigeria,1159,3/4/2015,5,Single,1349.404336,701.2259287,No,Event,1,Other,1,4,1348.91091,8.3,Seasonal Discount,Bahamas Luxury,1,Competitive,Third-party,Concert,Yes
1160,Jody Warren,Female,49,Ghana,1160,3/5/2015,3,Single,1650.747399,571.4189819,No,Online Travel Agency,5,Leisure,2,3,1853.531068,8.118,Seasonal Discount,Oxford Road,5,Premium,Direct,Sports Event,No
1161,Christopher Sullivan,Male,20,Tanzania,1161,3/6/2015,7,Single,1580.066722,540.1577771,Yes,Event,5,Event,1,4,1730.397474,9.559,None,Blue Roof Hotel,4,Premium,Direct,Concert,No
1162,Taylor Mendez,Male,54,Nigeria,1162,3/7/2015,3,Double,1827.878567,377.5420584,Yes,Online Travel Agency,4,Business,1,3,2739.987048,7.785,Event Special,Luxury Stay,3,Budget,Online,Festival,No
1163,Michael White,Male,32,Egypt,1163,3/8/2015,3,Single,985.6380773,876.8727449,No,Walk-In,3,Business,2,3,3664.161437,7.429,Event Special,Luxury Stay,4,Competitive,Agent,None,Yes
1164,Matthew Silva,Male,45,Uganda,1164,3/9/2015,5,Single,1403.489754,802.395045,Yes,Direct,4,Leisure,2,4,2953.330933,9.357,Loyalty Offer,Bahamas Luxury,2,Budget,Direct,Conference,No
1165,Joshua Webb,Male,45,Nigeria,1165,3/10/2015,7,Deluxe,1347.709332,300,Yes,Direct,3,Event,2,3,2797.260942,9.276,None,Bahamas Luxury,3,Competitive,Direct,Concert,No
1166,Brenda Mason,Male,18,Nigeria,1166,3/11/2015,7,Double,1159.311475,302.6360112,No,Direct,3,Leisure,1,2,4339.702628,6.918,Loyalty Offer,Bahamas Luxury,3,Premium,Direct,Concert,No
1167,Kelli Bradley,Female,39,Morocco,1167,3/12/2015,4,Double,500,939.0848938,No,Direct,3,Leisure,2,1,2399.602942,9.864,Event Special,Oxford Road,2,Budget,Agent,Festival,No
1168,Danielle Long,Female,60,Egypt,1168,3/13/2015,4,Suite,1118.712085,300,Yes,Phone,1,Leisure,3,4,4155.392839,6.538,Event Special,Blue Roof Hotel,3,Competitive,Agent,Sports Event,No
1169,Tiffany Alexander DDS,Male,55,Tanzania,1169,3/14/2015,7,Suite,900.6626087,922.2257073,No,Walk-In,2,Event,2,2,1650.981143,8.197,Event Special,Bahamas Luxury,4,Budget,Direct,Festival,No
1170,Kristin Johnson,Male,35,Zimbabwe,1170,3/15/2015,1,Deluxe,1870.991142,1059.675719,No,Online Travel Agency,5,Other,3,2,1376.844622,9.257,Seasonal Discount,Bahamas Luxury,2,Premium,Third-party,Concert,No
1171,Laura Swanson,Female,26,Kenya,1171,3/16/2015,4,Deluxe,1299.256656,989.2304753,No,Event,5,Event,2,1,3631.483543,7.93,Seasonal Discount,Luxury Stay,2,Premium,Online,Conference,Yes
1172,Jose Perez,Male,26,Egypt,1172,3/17/2015,2,Suite,951.6926579,1216.020853,No,Online Travel Agency,4,Other,1,4,1401.042396,7.968,None,Luxury Stay,3,Budget,Online,Concert,No
1173,Jamie Trujillo,Male,63,Egypt,1173,3/18/2015,10,Suite,2126.255625,616.9444083,Yes,Walk-In,3,Leisure,2,1,2583.388541,5.492,None,Luxury Stay,3,Competitive,Direct,Festival,No
1174,Heather Douglas,Male,31,Morocco,1174,3/19/2015,5,Single,856.4956926,430.8685348,No,Event,2,Leisure,5,1,852.1566241,6.595,Event Special,Oxford Road,5,Premium,Agent,Concert,No
1175,Tanya Sosa,Male,38,Zimbabwe,1175,3/20/2015,4,Suite,1184.253761,300,Yes,Online Travel Agency,5,Other,1,4,2032.199509,7.087,Loyalty Offer,Bahamas Luxury,1,Premium,Agent,Sports Event,No
1176,Holly Francis,Male,66,Ghana,1176,3/21/2015,3,Deluxe,739.5948856,989.2757892,No,Walk-In,1,Event,5,2,2325.110772,6.857,None,Luxury Stay,5,Premium,Direct,Sports Event,Yes
1177,Kaitlin Dominguez,Male,39,Egypt,1177,3/22/2015,14,Deluxe,718.8458823,838.6462046,No,Phone,2,Event,1,2,2100.685255,6.533,Seasonal Discount,Luxury Stay,5,Competitive,Direct,None,No
1178,Roy Schmidt,Male,41,South Africa,1178,3/23/2015,3,Single,1226.046221,1131.269427,No,Walk-In,1,Other,1,4,1423.149014,5.106,None,Bahamas Luxury,2,Competitive,Direct,Conference,Yes
1179,Andrea Guzman,Male,19,Zimbabwe,1179,3/24/2015,2,Deluxe,1598.906987,1390.272561,No,Online Travel Agency,5,Leisure,1,1,4326.870862,6.617,Event Special,Oxford Road,1,Budget,Third-party,Sports Event,No
1180,Kathleen Burke,Male,56,Nigeria,1180,3/25/2015,1,Double,1156.68134,870.4125606,No,Online Travel Agency,4,Business,1,3,2933.962502,9.293,Loyalty Offer,Bahamas Luxury,1,Budget,Direct,Conference,No
1181,Joseph Castillo MD,Male,64,Ghana,1181,3/26/2015,3,Deluxe,685.5786487,1526.462126,No,Direct,2,Other,2,2,3683.553041,8.594,Loyalty Offer,Luxury Stay,1,Premium,Online,Festival,No
1182,Natalie Lara,Male,29,Zimbabwe,1182,3/27/2015,7,Single,1323.177234,855.5221959,Yes,Direct,5,Business,2,2,4398.75985,5.529,None,Luxury Stay,3,Premium,Direct,Concert,No
1183,Ryan Zimmerman,Male,42,Ghana,1183,3/28/2015,10,Deluxe,1790.027637,787.210792,Yes,Phone,3,Leisure,1,1,3118.316409,5.524,Event Special,Blue Roof Hotel,4,Competitive,Online,Conference,Yes
1184,Richard Frederick,Male,47,Egypt,1184,3/29/2015,10,Double,1331.28394,905.6899861,No,Event,1,Event,3,1,3657.337178,7.541,Loyalty Offer,Blue Roof Hotel,5,Budget,Agent,Concert,Yes
1185,Alex Mccoy,Male,49,Nigeria,1185,3/30/2015,4,Double,1932.293851,1033.630543,No,Walk-In,5,Business,1,1,3120.418156,7.981,None,Blue Roof Hotel,4,Competitive,Third-party,None,No
1186,Paul Burke,Male,39,Kenya,1186,3/31/2015,7,Deluxe,1401.515676,928.6802939,No,Direct,3,Leisure,2,4,4154.343732,5.303,None,Luxury Stay,1,Budget,Direct,Sports Event,No
1187,Megan Daniel,Male,46,Ghana,1187,4/1/2015,3,Single,1760.778931,855.8841403,No,Phone,1,Leisure,2,3,2058.708551,9.082,Loyalty Offer,Bahamas Luxury,4,Competitive,Direct,Festival,No
1188,Erin Sharp,Male,30,Ghana,1188,4/2/2015,14,Single,1970.40739,528.279776,No,Event,4,Event,1,1,4246.733405,5.642,Event Special,Bahamas Luxury,5,Budget,Third-party,None,Yes
1189,Jacqueline Patrick,Male,46,Zimbabwe,1189,4/3/2015,14,Double,1344.627473,866.158474,No,Phone,3,Other,1,1,1743.940662,9.393,Event Special,Bahamas Luxury,5,Competitive,Agent,None,No
1190,James Prince,Male,58,Algeria,1190,4/4/2015,14,Suite,1119.005898,794.431274,Yes,Online Travel Agency,5,Business,3,2,2738.28431,9.195,Loyalty Offer,Luxury Stay,2,Budget,Direct,Concert,No
1191,Monica Perry,Male,19,Algeria,1191,4/5/2015,1,Double,1484.971668,768.4860542,No,Direct,5,Leisure,1,1,2097.115845,8.482,None,Oxford Road,3,Competitive,Agent,Conference,No
1192,Paul Davis,Male,49,Zimbabwe,1192,4/6/2015,2,Suite,795.3161115,526.475329,No,Online Travel Agency,2,Leisure,1,1,3697.560579,8.428,None,Bahamas Luxury,4,Premium,Direct,Sports Event,No
1193,Zachary Thomas,Male,28,South Africa,1193,4/7/2015,1,Suite,1193.636045,799.2513782,No,Phone,1,Event,2,3,1274.860233,7.764,Event Special,Bahamas Luxury,2,Competitive,Third-party,Sports Event,No
1194,Gregory Lewis,Female,46,Kenya,1194,4/8/2015,1,Deluxe,796.6763434,681.4566155,No,Online Travel Agency,2,Business,2,3,3844.898439,7.213,Seasonal Discount,Bahamas Luxury,3,Competitive,Direct,None,No
1195,James Schneider,Male,66,Egypt,1195,4/9/2015,5,Deluxe,1277.1605,962.9361641,No,Direct,2,Leisure,2,4,2791.725631,8.394,Loyalty Offer,Luxury Stay,2,Budget,Third-party,Festival,No
1196,Jesse Contreras,Male,60,Morocco,1196,4/10/2015,3,Single,1120.963055,901.3678339,No,Online Travel Agency,5,Leisure,2,3,4305.086747,9.366,Loyalty Offer,Luxury Stay,5,Budget,Online,Concert,No
1197,Mr. Jacob Taylor,Female,55,Ghana,1197,4/11/2015,14,Double,1306.797844,724.5973644,No,Phone,3,Event,1,4,2487.915662,6.052,None,Oxford Road,5,Competitive,Online,Sports Event,No
1198,April Robbins,Male,39,Kenya,1198,4/12/2015,7,Suite,1225.512749,989.0213442,No,Event,1,Leisure,2,3,1934.332225,8.61,Seasonal Discount,Blue Roof Hotel,5,Competitive,Third-party,Sports Event,No
1199,Russell Williams,Male,29,Nigeria,1199,4/13/2015,3,Single,919.4469746,1158.403978,Yes,Event,1,Event,1,4,4184.296872,5.984,Seasonal Discount,Luxury Stay,5,Competitive,Agent,Conference,No
1200,Anna Peters,Male,69,Egypt,1200,4/14/2015,4,Single,1782.83611,670.6365416,No,Online Travel Agency,1,Business,2,1,2986.443179,9.479,Seasonal Discount,Oxford Road,5,Competitive,Online,Conference,No
1201,Sherry Nguyen,Female,22,Kenya,1201,4/15/2015,1,Suite,957.5602646,444.6403174,No,Walk-In,4,Leisure,1,4,1268.426988,7.936,Loyalty Offer,Bahamas Luxury,1,Premium,Third-party,None,No
1202,Stephen Garcia,Male,56,Zimbabwe,1202,4/16/2015,2,Deluxe,1454.568202,766.5895921,No,Event,3,Leisure,2,2,2867.245191,5.579,None,Bahamas Luxury,1,Premium,Agent,Conference,No
1203,Anna Mcdonald,Female,62,Uganda,1203,4/17/2015,3,Suite,1795.921015,300,No,Direct,2,Business,2,3,1797.327518,5.011,Loyalty Offer,Luxury Stay,1,Competitive,Third-party,None,No
1204,Todd Ramos,Male,32,Algeria,1204,4/18/2015,10,Double,1465.277737,574.1403679,No,Online Travel Agency,3,Other,3,2,3508.644908,7.331,None,Luxury Stay,1,Premium,Direct,None,Yes
1205,Ann Garcia,Male,53,Ghana,1205,4/19/2015,10,Deluxe,841.1738936,727.7470962,No,Direct,3,Event,2,2,2866.750439,8.225,None,Oxford Road,5,Premium,Agent,Sports Event,No
1206,Nicole Dean,Male,57,Kenya,1206,4/20/2015,14,Suite,1172.074714,599.7039805,Yes,Walk-In,5,Event,1,3,1244.112872,9.843,Event Special,Luxury Stay,4,Competitive,Agent,Conference,Yes
1207,Lindsey Randolph,Male,60,Morocco,1207,4/21/2015,3,Deluxe,754.988079,820.7000827,No,Direct,2,Leisure,2,1,2422.012476,6.819,Seasonal Discount,Oxford Road,1,Budget,Direct,None,No
1208,Chris Reynolds,Male,49,Algeria,1208,4/22/2015,14,Suite,1927.402735,935.4746127,Yes,Online Travel Agency,3,Business,2,4,3362.339284,5.257,Loyalty Offer,Blue Roof Hotel,5,Budget,Online,Sports Event,No
1209,Shannon Carpenter,Male,61,Nigeria,1209,4/23/2015,7,Single,642.0436799,729.9717723,No,Online Travel Agency,1,Leisure,2,4,1276.112151,8.007,Loyalty Offer,Bahamas Luxury,5,Budget,Online,None,Yes
